file,latitude,longitude
images/IMG_3866.jpeg,49.36768333333333,-122.94866944444445
images/IMG_3869.jpeg,49.36768611111111,-122.94878333333334
images/more_images/IMG_2119.JPG,49.26483611111111,-123.10054722222222
